Store_ID,Product_ID,Product_Name,Category,recommended_order_qty,Best_Supplier_ID,Best_Supplier_Name,Best_Supplier_Price,Selling_Price,procurement_cost,expected_revenue,holding_cost_est,expected_profit
BST-018,PROD-001,English Oven Milk Bread,"Dairy, Bread & Eggs",173,SUP-001-A,Modern Bakeries Delhi,40.0,50.0,6920.0,8650.0,138.4,1591.6
BST-021,PROD-003,iD Idli & Dosa Batter - 1 kg,"Dairy, Bread & Eggs",108,SUP-003-A,Modern Bakeries Delhi,64.0,80.0,6912.0,8640.0,138.24,1589.76
BST-050,PROD-007,Yu 100% Natural Coconut Water,Drinks & Juices,154,SUP-007-A,Real Beverages India,35.0,46.0,5390.0,7084.0,107.8,1586.2
BST-018,PROD-028,MTR Gulab Jamun Mix,Instant Food,48,SUP-028-A,MTR Food Packers,100.0,135.0,4800.0,6480.0,96.0,1584.0
BST-073,PROD-028,MTR Gulab Jamun Mix,Instant Food,48,SUP-028-A,MTR Food Packers,100.0,135.0,4800.0,6480.0,96.0,1584.0
BST-077,PROD-028,MTR Gulab Jamun Mix,Instant Food,48,SUP-028-A,MTR Food Packers,100.0,135.0,4800.0,6480.0,96.0,1584.0
BST-050,PROD-002,Bonn White Bread,"Dairy, Bread & Eggs",211,SUP-002-A,Modern Bakeries Delhi,25.0,33.0,5275.0,6963.0,105.5,1582.5
BST-079,PROD-020,Potato (Aloo),Vegetables & Fruits,341,SUP-020-A,Safal Fresh Greens Delhi,18.0,23.0,6138.0,7843.0,122.76,1582.24
BST-064,PROD-025,Kellogg's Original Corn Flakes,Dry Fruits & Cereals,68,SUP-025-A,Kellogg Cereal Packers,90.0,115.0,6120.0,7820.0,122.4,1577.6
BST-083,PROD-007,Yu 100% Natural Coconut Water,Drinks & Juices,153,SUP-007-A,Real Beverages India,35.0,46.0,5355.0,7038.0,107.10000000000001,1575.9
BST-073,PROD-002,Bonn White Bread,"Dairy, Bread & Eggs",210,SUP-002-A,Modern Bakeries Delhi,25.0,33.0,5250.0,6930.0,105.0,1575.0
BST-008,PROD-009,Real Activ 100% Tender Coconut Water,Drinks & Juices,140,SUP-009-A,Real Beverages India,38.0,50.0,5320.0,7000.0,106.4,1573.6
BST-024,PROD-006,Haldiram's Lite Mixture Namkeen,Chips & Namkeen,213,SUP-006-A,Haldiram Packers Limited,32.0,40.0,6816.0,8520.0,136.32,1567.68
BST-036,PROD-002,Bonn White Bread,"Dairy, Bread & Eggs",209,SUP-002-A,Modern Bakeries Delhi,25.0,33.0,5225.0,6897.0,104.5,1567.5
BST-037,PROD-007,Yu 100% Natural Coconut Water,Drinks & Juices,152,SUP-007-A,Real Beverages India,35.0,46.0,5320.0,6992.0,106.4,1565.6
BST-044,PROD-024,Orbit Mixed Fruit Flavour Chewing Gum (Sugar Free),Sweets & Chocolates,168,SUP-024-A,Parle Confectioners,35.0,45.0,5880.0,7560.0,117.60000000000001,1562.4
BST-067,PROD-003,iD Idli & Dosa Batter - 1 kg,"Dairy, Bread & Eggs",106,SUP-003-A,Modern Bakeries Delhi,64.0,80.0,6784.0,8480.0,135.68,1560.32
BST-021,PROD-002,Bonn White Bread,"Dairy, Bread & Eggs",208,SUP-002-A,Modern Bakeries Delhi,25.0,33.0,5200.0,6864.0,104.0,1560.0
BST-071,PROD-002,Bonn White Bread,"Dairy, Bread & Eggs",208,SUP-002-A,Modern Bakeries Delhi,25.0,33.0,5200.0,6864.0,104.0,1560.0
BST-072,PROD-018,Homestrap Plastic Cloth Hanger Set (Black),Home & Lifestyle,24,SUP-018-A,Nayasa Household Plastics,200.0,269.0,4800.0,6456.0,96.0,1560.0
BST-006,PROD-004,Haldiram's Aloo Bhujia,Chips & Namkeen,77,SUP-004-A,Haldiram Packers Limited,88.0,110.0,6776.0,8470.0,135.52,1558.48
BST-076,PROD-005,Haldiram's Punjabi Tadka Namkeen Snacks,Chips & Namkeen,154,SUP-005-A,Haldiram Packers Limited,44.0,55.0,6776.0,8470.0,135.52,1558.48
BST-072,PROD-005,Haldiram's Punjabi Tadka Namkeen Snacks,Chips & Namkeen,154,SUP-005-A,Haldiram Packers Limited,44.0,55.0,6776.0,8470.0,135.52,1558.48
BST-038,PROD-005,Haldiram's Punjabi Tadka Namkeen Snacks,Chips & Namkeen,154,SUP-005-A,Haldiram Packers Limited,44.0,55.0,6776.0,8470.0,135.52,1558.48
BST-090,PROD-021,Hybrid Tomato (Tamatar),Vegetables & Fruits,165,SUP-021-A,Safal Fresh Greens Delhi,28.0,38.0,4620.0,6270.0,92.4,1557.6
BST-072,PROD-026,Kellogg's Multigrain Chocos Crunchy Bites Kids Cereal,Dry Fruits & Cereals,45,SUP-026-A,Kellogg Cereal Packers,120.0,157.0,5400.0,7065.0,108.0,1557.0
BST-029,PROD-026,Kellogg's Multigrain Chocos Crunchy Bites Kids Cereal,Dry Fruits & Cereals,45,SUP-026-A,Kellogg Cereal Packers,120.0,157.0,5400.0,7065.0,108.0,1557.0
BST-046,PROD-001,English Oven Milk Bread,"Dairy, Bread & Eggs",169,SUP-001-A,Modern Bakeries Delhi,40.0,50.0,6760.0,8450.0,135.2,1554.8
BST-059,PROD-020,Potato (Aloo),Vegetables & Fruits,335,SUP-020-A,Safal Fresh Greens Delhi,18.0,23.0,6030.0,7705.0,120.60000000000001,1554.4
BST-027,PROD-008,Raw Pressery Coconut Water,Drinks & Juices,111,SUP-008-A,Real Beverages India,50.0,65.0,5550.0,7215.0,111.0,1554.0
BST-070,PROD-009,Real Activ 100% Tender Coconut Water,Drinks & Juices,138,SUP-009-A,Real Beverages India,38.0,50.0,5244.0,6900.0,104.88,1551.12
BST-038,PROD-022,Parle Melody Bigger Chocolaty Toffee,Sweets & Chocolates,138,SUP-022-A,Parle Confectioners,38.0,50.0,5244.0,6900.0,104.88,1551.12
BST-015,PROD-028,MTR Gulab Jamun Mix,Instant Food,47,SUP-028-A,MTR Food Packers,100.0,135.0,4700.0,6345.0,94.0,1551.0
BST-091,PROD-028,MTR Gulab Jamun Mix,Instant Food,47,SUP-028-A,MTR Food Packers,100.0,135.0,4700.0,6345.0,94.0,1551.0
BST-049,PROD-007,Yu 100% Natural Coconut Water,Drinks & Juices,150,SUP-007-A,Real Beverages India,35.0,46.0,5250.0,6900.0,105.0,1545.0
BST-032,PROD-019,Onion (Pyaz),Vegetables & Fruits,165,SUP-019-A,Safal Fresh Greens Delhi,32.0,42.0,5280.0,6930.0,105.60000000000001,1544.4
BST-003,PROD-023,Wrigley's Doublemint Peppermint Chewy Mint Candies,Sweets & Chocolates,166,SUP-023-A,Parle Confectioners,35.0,45.0,5810.0,7470.0,116.2,1543.8
BST-087,PROD-014,DOMS Max Water Colour Sketch Pens (Multicolour),Stationery & Games,162,SUP-014-A,DOMS Industries Delhi,25.0,35.0,4050.0,5670.0,81.0,1539.0
BST-085,PROD-010,Lipton Honey Lemon Green Tea Bags,"Tea, Coffee & Milk Drinks",39,SUP-010-A,Chaayos Tea Premixers,130.0,172.0,5070.0,6708.0,101.4,1536.6
BST-071,PROD-001,English Oven Milk Bread,"Dairy, Bread & Eggs",167,SUP-001-A,Modern Bakeries Delhi,40.0,50.0,6680.0,8350.0,133.6,1536.4
BST-091,PROD-023,Wrigley's Doublemint Peppermint Chewy Mint Candies,Sweets & Chocolates,165,SUP-023-A,Parle Confectioners,35.0,45.0,5775.0,7425.0,115.5,1534.5
BST-049,PROD-009,Real Activ 100% Tender Coconut Water,Drinks & Juices,136,SUP-009-A,Real Beverages India,38.0,50.0,5168.0,6800.0,103.36,1528.64
BST-028,PROD-001,English Oven Milk Bread,"Dairy, Bread & Eggs",166,SUP-001-A,Modern Bakeries Delhi,40.0,50.0,6640.0,8300.0,132.8,1527.2
BST-021,PROD-001,English Oven Milk Bread,"Dairy, Bread & Eggs",166,SUP-001-A,Modern Bakeries Delhi,40.0,50.0,6640.0,8300.0,132.8,1527.2
BST-051,PROD-002,Bonn White Bread,"Dairy, Bread & Eggs",203,SUP-002-A,Modern Bakeries Delhi,25.0,33.0,5075.0,6699.0,101.5,1522.5
BST-081,PROD-002,Bonn White Bread,"Dairy, Bread & Eggs",203,SUP-002-A,Modern Bakeries Delhi,25.0,33.0,5075.0,6699.0,101.5,1522.5
BST-081,PROD-020,Potato (Aloo),Vegetables & Fruits,328,SUP-020-A,Safal Fresh Greens Delhi,18.0,23.0,5904.0,7544.0,118.08,1521.92
BST-090,PROD-011,Chaayos Masala Instant Tea Premix Regular Sugar,"Tea, Coffee & Milk Drinks",48,SUP-011-A,Chaayos Tea Premixers,115.0,149.0,5520.0,7152.0,110.4,1521.6
BST-004,PROD-030,Brown & Polson Vanilla Custard Powder,Instant Food,161,SUP-030-A,MTR Food Packers,28.0,38.0,4508.0,6118.0,90.16,1519.84
BST-059,PROD-001,English Oven Milk Bread,"Dairy, Bread & Eggs",165,SUP-001-A,Modern Bakeries Delhi,40.0,50.0,6600.0,8250.0,132.0,1518.0
BST-019,PROD-001,English Oven Milk Bread,"Dairy, Bread & Eggs",165,SUP-001-A,Modern Bakeries Delhi,40.0,50.0,6600.0,8250.0,132.0,1518.0
BST-002,PROD-024,Orbit Mixed Fruit Flavour Chewing Gum (Sugar Free),Sweets & Chocolates,163,SUP-024-A,Parle Confectioners,35.0,45.0,5705.0,7335.0,114.10000000000001,1515.9
BST-066,PROD-023,Wrigley's Doublemint Peppermint Chewy Mint Candies,Sweets & Chocolates,163,SUP-023-A,Parle Confectioners,35.0,45.0,5705.0,7335.0,114.10000000000001,1515.9
BST-019,PROD-002,Bonn White Bread,"Dairy, Bread & Eggs",202,SUP-002-A,Modern Bakeries Delhi,25.0,33.0,5050.0,6666.0,101.0,1515.0
BST-071,PROD-007,Yu 100% Natural Coconut Water,Drinks & Juices,147,SUP-007-A,Real Beverages India,35.0,46.0,5145.0,6762.0,102.9,1514.1
BST-073,PROD-007,Yu 100% Natural Coconut Water,Drinks & Juices,147,SUP-007-A,Real Beverages India,35.0,46.0,5145.0,6762.0,102.9,1514.1
BST-046,PROD-020,Potato (Aloo),Vegetables & Fruits,326,SUP-020-A,Safal Fresh Greens Delhi,18.0,23.0,5868.0,7498.0,117.36,1512.64
BST-036,PROD-001,English Oven Milk Bread,"Dairy, Bread & Eggs",164,SUP-001-A,Modern Bakeries Delhi,40.0,50.0,6560.0,8200.0,131.2,1508.8
BST-058,PROD-001,English Oven Milk Bread,"Dairy, Bread & Eggs",164,SUP-001-A,Modern Bakeries Delhi,40.0,50.0,6560.0,8200.0,131.2,1508.8
BST-008,PROD-007,Yu 100% Natural Coconut Water,Drinks & Juices,146,SUP-007-A,Real Beverages India,35.0,46.0,5110.0,6716.0,102.2,1503.8
BST-064,PROD-001,English Oven Milk Bread,"Dairy, Bread & Eggs",163,SUP-001-A,Modern Bakeries Delhi,40.0,50.0,6520.0,8150.0,130.4,1499.6
BST-073,PROD-020,Potato (Aloo),Vegetables & Fruits,323,SUP-020-A,Safal Fresh Greens Delhi,18.0,23.0,5814.0,7429.0,116.28,1498.72
BST-094,PROD-008,Raw Pressery Coconut Water,Drinks & Juices,107,SUP-008-A,Real Beverages India,50.0,65.0,5350.0,6955.0,107.0,1498.0
BST-020,PROD-008,Raw Pressery Coconut Water,Drinks & Juices,107,SUP-008-A,Real Beverages India,50.0,65.0,5350.0,6955.0,107.0,1498.0
BST-088,PROD-004,Haldiram's Aloo Bhujia,Chips & Namkeen,74,SUP-004-A,Haldiram Packers Limited,88.0,110.0,6512.0,8140.0,130.24,1497.76
BST-090,PROD-010,Lipton Honey Lemon Green Tea Bags,"Tea, Coffee & Milk Drinks",38,SUP-010-A,Chaayos Tea Premixers,130.0,172.0,4940.0,6536.0,98.8,1497.2
BST-038,PROD-018,Homestrap Plastic Cloth Hanger Set (Black),Home & Lifestyle,23,SUP-018-A,Nayasa Household Plastics,200.0,269.0,4600.0,6187.0,92.0,1495.0
BST-066,PROD-006,Haldiram's Lite Mixture Namkeen,Chips & Namkeen,203,SUP-006-A,Haldiram Packers Limited,32.0,40.0,6496.0,8120.0,129.92000000000002,1494.08
BST-045,PROD-017,"myTrident Comfort Living Cotton Bath Towel (27.5"" x 55.1"", Black Currant)",Home & Lifestyle,20,SUP-017-A,Nayasa Household Plastics,220.0,299.0,4400.0,5980.0,88.0,1492.0
BST-002,PROD-017,"myTrident Comfort Living Cotton Bath Towel (27.5"" x 55.1"", Black Currant)",Home & Lifestyle,20,SUP-017-A,Nayasa Household Plastics,220.0,299.0,4400.0,5980.0,88.0,1492.0
BST-043,PROD-001,English Oven Milk Bread,"Dairy, Bread & Eggs",162,SUP-001-A,Modern Bakeries Delhi,40.0,50.0,6480.0,8100.0,129.6,1490.4
BST-032,PROD-011,Chaayos Masala Instant Tea Premix Regular Sugar,"Tea, Coffee & Milk Drinks",47,SUP-011-A,Chaayos Tea Premixers,115.0,149.0,5405.0,7003.0,108.10000000000001,1489.9
BST-001,PROD-023,Wrigley's Doublemint Peppermint Chewy Mint Candies,Sweets & Chocolates,160,SUP-023-A,Parle Confectioners,35.0,45.0,5600.0,7200.0,112.0,1488.0
BST-079,PROD-023,Wrigley's Doublemint Peppermint Chewy Mint Candies,Sweets & Chocolates,160,SUP-023-A,Parle Confectioners,35.0,45.0,5600.0,7200.0,112.0,1488.0
BST-030,PROD-028,MTR Gulab Jamun Mix,Instant Food,45,SUP-028-A,MTR Food Packers,100.0,135.0,4500.0,6075.0,90.0,1485.0
BST-028,PROD-028,MTR Gulab Jamun Mix,Instant Food,45,SUP-028-A,MTR Food Packers,100.0,135.0,4500.0,6075.0,90.0,1485.0
BST-015,PROD-009,Real Activ 100% Tender Coconut Water,Drinks & Juices,132,SUP-009-A,Real Beverages India,38.0,50.0,5016.0,6600.0,100.32000000000001,1483.68
BST-036,PROD-007,Yu 100% Natural Coconut Water,Drinks & Juices,144,SUP-007-A,Real Beverages India,35.0,46.0,5040.0,6624.0,100.8,1483.2
BST-056,PROD-024,Orbit Mixed Fruit Flavour Chewing Gum (Sugar Free),Sweets & Chocolates,159,SUP-024-A,Parle Confectioners,35.0,45.0,5565.0,7155.0,111.3,1478.7
BST-077,PROD-020,Potato (Aloo),Vegetables & Fruits,318,SUP-020-A,Safal Fresh Greens Delhi,18.0,23.0,5724.0,7314.0,114.48,1475.52
BST-081,PROD-001,English Oven Milk Bread,"Dairy, Bread & Eggs",160,SUP-001-A,Modern Bakeries Delhi,40.0,50.0,6400.0,8000.0,128.0,1472.0
BST-012,PROD-023,Wrigley's Doublemint Peppermint Chewy Mint Candies,Sweets & Chocolates,158,SUP-023-A,Parle Confectioners,35.0,45.0,5530.0,7110.0,110.60000000000001,1469.4
BST-096,PROD-006,Haldiram's Lite Mixture Namkeen,Chips & Namkeen,199,SUP-006-A,Haldiram Packers Limited,32.0,40.0,6368.0,7960.0,127.36,1464.64
BST-078,PROD-007,Yu 100% Natural Coconut Water,Drinks & Juices,142,SUP-007-A,Real Beverages India,35.0,46.0,4970.0,6532.0,99.4,1462.6
BST-067,PROD-009,Real Activ 100% Tender Coconut Water,Drinks & Juices,130,SUP-009-A,Real Beverages India,38.0,50.0,4940.0,6500.0,98.8,1461.2
BST-076,PROD-011,Chaayos Masala Instant Tea Premix Regular Sugar,"Tea, Coffee & Milk Drinks",46,SUP-011-A,Chaayos Tea Premixers,115.0,149.0,5290.0,6854.0,105.8,1458.2
BST-062,PROD-003,iD Idli & Dosa Batter - 1 kg,"Dairy, Bread & Eggs",99,SUP-003-A,Modern Bakeries Delhi,64.0,80.0,6336.0,7920.0,126.72,1457.28
BST-085,PROD-005,Haldiram's Punjabi Tadka Namkeen Snacks,Chips & Namkeen,144,SUP-005-A,Haldiram Packers Limited,44.0,55.0,6336.0,7920.0,126.72,1457.28
BST-090,PROD-005,Haldiram's Punjabi Tadka Namkeen Snacks,Chips & Namkeen,144,SUP-005-A,Haldiram Packers Limited,44.0,55.0,6336.0,7920.0,126.72,1457.28
BST-017,PROD-006,Haldiram's Lite Mixture Namkeen,Chips & Namkeen,198,SUP-006-A,Haldiram Packers Limited,32.0,40.0,6336.0,7920.0,126.72,1457.28
BST-016,PROD-026,Kellogg's Multigrain Chocos Crunchy Bites Kids Cereal,Dry Fruits & Cereals,42,SUP-026-A,Kellogg Cereal Packers,120.0,157.0,5040.0,6594.0,100.8,1453.2
BST-039,PROD-027,Kellogg's Chocos Fills Double Chocolaty Cereal,Dry Fruits & Cereals,67,SUP-027-A,Kellogg Cereal Packers,72.0,95.0,4824.0,6365.0,96.48,1444.52
BST-043,PROD-020,Potato (Aloo),Vegetables & Fruits,311,SUP-020-A,Safal Fresh Greens Delhi,18.0,23.0,5598.0,7153.0,111.96000000000001,1443.04
BST-091,PROD-007,Yu 100% Natural Coconut Water,Drinks & Juices,140,SUP-007-A,Real Beverages India,35.0,46.0,4900.0,6440.0,98.0,1442.0
BST-093,PROD-024,Orbit Mixed Fruit Flavour Chewing Gum (Sugar Free),Sweets & Chocolates,155,SUP-024-A,Parle Confectioners,35.0,45.0,5425.0,6975.0,108.5,1441.5
BST-043,PROD-002,Bonn White Bread,"Dairy, Bread & Eggs",192,SUP-002-A,Modern Bakeries Delhi,25.0,33.0,4800.0,6336.0,96.0,1440.0
BST-028,PROD-009,Real Activ 100% Tender Coconut Water,Drinks & Juices,128,SUP-009-A,Real Beverages India,38.0,50.0,4864.0,6400.0,97.28,1438.72
BST-010,PROD-020,Potato (Aloo),Vegetables & Fruits,310,SUP-020-A,Safal Fresh Greens Delhi,18.0,23.0,5580.0,7130.0,111.60000000000001,1438.4
BST-061,PROD-029,Pillsbury Chocolate Flavour Pancake Mix,Instant Food,64,SUP-029-A,MTR Food Packers,78.0,102.0,4992.0,6528.0,99.84,1436.16
BST-050,PROD-020,Potato (Aloo),Vegetables & Fruits,309,SUP-020-A,Safal Fresh Greens Delhi,18.0,23.0,5562.0,7107.0,111.24000000000001,1433.76
BST-022,PROD-024,Orbit Mixed Fruit Flavour Chewing Gum (Sugar Free),Sweets & Chocolates,154,SUP-024-A,Parle Confectioners,35.0,45.0,5390.0,6930.0,107.8,1432.2
BST-073,PROD-018,Homestrap Plastic Cloth Hanger Set (Black),Home & Lifestyle,22,SUP-018-A,Nayasa Household Plastics,200.0,269.0,4400.0,5918.0,88.0,1430.0
BST-031,PROD-008,Raw Pressery Coconut Water,Drinks & Juices,102,SUP-008-A,Real Beverages India,50.0,65.0,5100.0,6630.0,102.0,1428.0
BST-038,PROD-008,Raw Pressery Coconut Water,Drinks & Juices,102,SUP-008-A,Real Beverages India,50.0,65.0,5100.0,6630.0,102.0,1428.0
BST-072,PROD-008,Raw Pressery Coconut Water,Drinks & Juices,102,SUP-008-A,Real Beverages India,50.0,65.0,5100.0,6630.0,102.0,1428.0
BST-016,PROD-011,Chaayos Masala Instant Tea Premix Regular Sugar,"Tea, Coffee & Milk Drinks",45,SUP-011-A,Chaayos Tea Premixers,115.0,149.0,5175.0,6705.0,103.5,1426.5
BST-089,PROD-023,Wrigley's Doublemint Peppermint Chewy Mint Candies,Sweets & Chocolates,153,SUP-023-A,Parle Confectioners,35.0,45.0,5355.0,6885.0,107.10000000000001,1422.9
BST-030,PROD-023,Wrigley's Doublemint Peppermint Chewy Mint Candies,Sweets & Chocolates,153,SUP-023-A,Parle Confectioners,35.0,45.0,5355.0,6885.0,107.10000000000001,1422.9
BST-086,PROD-024,Orbit Mixed Fruit Flavour Chewing Gum (Sugar Free),Sweets & Chocolates,153,SUP-024-A,Parle Confectioners,35.0,45.0,5355.0,6885.0,107.10000000000001,1422.9
BST-071,PROD-028,MTR Gulab Jamun Mix,Instant Food,43,SUP-028-A,MTR Food Packers,100.0,135.0,4300.0,5805.0,86.0,1419.0
BST-083,PROD-028,MTR Gulab Jamun Mix,Instant Food,43,SUP-028-A,MTR Food Packers,100.0,135.0,4300.0,5805.0,86.0,1419.0
BST-043,PROD-028,MTR Gulab Jamun Mix,Instant Food,43,SUP-028-A,MTR Food Packers,100.0,135.0,4300.0,5805.0,86.0,1419.0
BST-066,PROD-017,"myTrident Comfort Living Cotton Bath Towel (27.5"" x 55.1"", Black Currant)",Home & Lifestyle,19,SUP-017-A,Nayasa Household Plastics,220.0,299.0,4180.0,5681.0,83.60000000000001,1417.4
BST-039,PROD-017,"myTrident Comfort Living Cotton Bath Towel (27.5"" x 55.1"", Black Currant)",Home & Lifestyle,19,SUP-017-A,Nayasa Household Plastics,220.0,299.0,4180.0,5681.0,83.60000000000001,1417.4
BST-080,PROD-017,"myTrident Comfort Living Cotton Bath Towel (27.5"" x 55.1"", Black Currant)",Home & Lifestyle,19,SUP-017-A,Nayasa Household Plastics,220.0,299.0,4180.0,5681.0,83.60000000000001,1417.4
BST-084,PROD-005,Haldiram's Punjabi Tadka Namkeen Snacks,Chips & Namkeen,140,SUP-005-A,Haldiram Packers Limited,44.0,55.0,6160.0,7700.0,123.2,1416.8
BST-075,PROD-004,Haldiram's Aloo Bhujia,Chips & Namkeen,70,SUP-004-A,Haldiram Packers Limited,88.0,110.0,6160.0,7700.0,123.2,1416.8
BST-043,PROD-009,Real Activ 100% Tender Coconut Water,Drinks & Juices,126,SUP-009-A,Real Beverages India,38.0,50.0,4788.0,6300.0,95.76,1416.24
BST-046,PROD-009,Real Activ 100% Tender Coconut Water,Drinks & Juices,126,SUP-009-A,Real Beverages India,38.0,50.0,4788.0,6300.0,95.76,1416.24
BST-058,PROD-009,Real Activ 100% Tender Coconut Water,Drinks & Juices,126,SUP-009-A,Real Beverages India,38.0,50.0,4788.0,6300.0,95.76,1416.24
BST-031,PROD-009,Real Activ 100% Tender Coconut Water,Drinks & Juices,126,SUP-009-A,Real Beverages India,38.0,50.0,4788.0,6300.0,95.76,1416.24
BST-067,PROD-025,Kellogg's Original Corn Flakes,Dry Fruits & Cereals,61,SUP-025-A,Kellogg Cereal Packers,90.0,115.0,5490.0,7015.0,109.8,1415.2
BST-064,PROD-008,Raw Pressery Coconut Water,Drinks & Juices,101,SUP-008-A,Real Beverages India,50.0,65.0,5050.0,6565.0,101.0,1414.0
BST-092,PROD-006,Haldiram's Lite Mixture Namkeen,Chips & Namkeen,192,SUP-006-A,Haldiram Packers Limited,32.0,40.0,6144.0,7680.0,122.88,1413.12
BST-019,PROD-009,Real Activ 100% Tender Coconut Water,Drinks & Juices,125,SUP-009-A,Real Beverages India,38.0,50.0,4750.0,6250.0,95.0,1405.0
BST-070,PROD-023,Wrigley's Doublemint Peppermint Chewy Mint Candies,Sweets & Chocolates,151,SUP-023-A,Parle Confectioners,35.0,45.0,5285.0,6795.0,105.7,1404.3
BST-050,PROD-023,Wrigley's Doublemint Peppermint Chewy Mint Candies,Sweets & Chocolates,151,SUP-023-A,Parle Confectioners,35.0,45.0,5285.0,6795.0,105.7,1404.3
BST-098,PROD-008,Raw Pressery Coconut Water,Drinks & Juices,100,SUP-008-A,Real Beverages India,50.0,65.0,5000.0,6500.0,100.0,1400.0
BST-071,PROD-008,Raw Pressery Coconut Water,Drinks & Juices,100,SUP-008-A,Real Beverages India,50.0,65.0,5000.0,6500.0,100.0,1400.0
BST-098,PROD-003,iD Idli & Dosa Batter - 1 kg,"Dairy, Bread & Eggs",95,SUP-003-A,Modern Bakeries Delhi,64.0,80.0,6080.0,7600.0,121.60000000000001,1398.4
BST-094,PROD-001,English Oven Milk Bread,"Dairy, Bread & Eggs",152,SUP-001-A,Modern Bakeries Delhi,40.0,50.0,6080.0,7600.0,121.60000000000001,1398.4
BST-029,PROD-003,iD Idli & Dosa Batter - 1 kg,"Dairy, Bread & Eggs",95,SUP-003-A,Modern Bakeries Delhi,64.0,80.0,6080.0,7600.0,121.60000000000001,1398.4
BST-083,PROD-020,Potato (Aloo),Vegetables & Fruits,301,SUP-020-A,Safal Fresh Greens Delhi,18.0,23.0,5418.0,6923.0,108.36,1396.64
BST-060,PROD-024,Orbit Mixed Fruit Flavour Chewing Gum (Sugar Free),Sweets & Chocolates,150,SUP-024-A,Parle Confectioners,35.0,45.0,5250.0,6750.0,105.0,1395.0
BST-007,PROD-024,Orbit Mixed Fruit Flavour Chewing Gum (Sugar Free),Sweets & Chocolates,150,SUP-024-A,Parle Confectioners,35.0,45.0,5250.0,6750.0,105.0,1395.0
BST-023,PROD-002,Bonn White Bread,"Dairy, Bread & Eggs",186,SUP-002-A,Modern Bakeries Delhi,25.0,33.0,4650.0,6138.0,93.0,1395.0
BST-092,PROD-024,Orbit Mixed Fruit Flavour Chewing Gum (Sugar Free),Sweets & Chocolates,150,SUP-024-A,Parle Confectioners,35.0,45.0,5250.0,6750.0,105.0,1395.0
BST-064,PROD-009,Real Activ 100% Tender Coconut Water,Drinks & Juices,124,SUP-009-A,Real Beverages India,38.0,50.0,4712.0,6200.0,94.24,1393.76
BST-034,PROD-029,Pillsbury Chocolate Flavour Pancake Mix,Instant Food,62,SUP-029-A,MTR Food Packers,78.0,102.0,4836.0,6324.0,96.72,1391.28
BST-037,PROD-006,Haldiram's Lite Mixture Namkeen,Chips & Namkeen,189,SUP-006-A,Haldiram Packers Limited,32.0,40.0,6048.0,7560.0,120.96000000000001,1391.04
BST-084,PROD-021,Hybrid Tomato (Tamatar),Vegetables & Fruits,147,SUP-021-A,Safal Fresh Greens Delhi,28.0,38.0,4116.0,5586.0,82.32000000000001,1387.68
BST-031,PROD-028,MTR Gulab Jamun Mix,Instant Food,42,SUP-028-A,MTR Food Packers,100.0,135.0,4200.0,5670.0,84.0,1386.0
BST-046,PROD-028,MTR Gulab Jamun Mix,Instant Food,42,SUP-028-A,MTR Food Packers,100.0,135.0,4200.0,5670.0,84.0,1386.0
BST-029,PROD-028,MTR Gulab Jamun Mix,Instant Food,42,SUP-028-A,MTR Food Packers,100.0,135.0,4200.0,5670.0,84.0,1386.0
BST-051,PROD-028,MTR Gulab Jamun Mix,Instant Food,42,SUP-028-A,MTR Food Packers,100.0,135.0,4200.0,5670.0,84.0,1386.0
BST-057,PROD-026,Kellogg's Multigrain Chocos Crunchy Bites Kids Cereal,Dry Fruits & Cereals,40,SUP-026-A,Kellogg Cereal Packers,120.0,157.0,4800.0,6280.0,96.0,1384.0
BST-020,PROD-009,Real Activ 100% Tender Coconut Water,Drinks & Juices,123,SUP-009-A,Real Beverages India,38.0,50.0,4674.0,6150.0,93.48,1382.52
BST-050,PROD-009,Real Activ 100% Tender Coconut Water,Drinks & Juices,123,SUP-009-A,Real Beverages India,38.0,50.0,4674.0,6150.0,93.48,1382.52
BST-075,PROD-012,Nestea Ice Tea Premix - Lemon Flavour,"Tea, Coffee & Milk Drinks",32,SUP-012-A,Chaayos Tea Premixers,140.0,186.0,4480.0,5952.0,89.60000000000001,1382.4
BST-027,PROD-007,Yu 100% Natural Coconut Water,Drinks & Juices,134,SUP-007-A,Real Beverages India,35.0,46.0,4690.0,6164.0,93.8,1380.2
BST-084,PROD-010,Lipton Honey Lemon Green Tea Bags,"Tea, Coffee & Milk Drinks",35,SUP-010-A,Chaayos Tea Premixers,130.0,172.0,4550.0,6020.0,91.0,1379.0
BST-069,PROD-005,Haldiram's Punjabi Tadka Namkeen Snacks,Chips & Namkeen,136,SUP-005-A,Haldiram Packers Limited,44.0,55.0,5984.0,7480.0,119.68,1376.32
BST-035,PROD-019,Onion (Pyaz),Vegetables & Fruits,147,SUP-019-A,Safal Fresh Greens Delhi,32.0,42.0,4704.0,6174.0,94.08,1375.92
BST-073,PROD-001,English Oven Milk Bread,"Dairy, Bread & Eggs",149,SUP-001-A,Modern Bakeries Delhi,40.0,50.0,5960.0,7450.0,119.2,1370.8
BST-031,PROD-001,English Oven Milk Bread,"Dairy, Bread & Eggs",149,SUP-001-A,Modern Bakeries Delhi,40.0,50.0,5960.0,7450.0,119.2,1370.8
