Store_ID,Product_ID,Current_Stock,Reserved_Stock,available_stock,avg_daily_demand,demand_std,Min_Lead_Time_Days,safety_stock_used,reorder_point,needs_reorder,recommended_order_qty,is_overstocked,Maximum_Capacity
BST-050,PROD-026,3,3,0,4.6284896762620775,1.6058619577649687,1,4.0,8.6,True,63,False,66
BST-050,PROD-027,15,1,14,3.699992256586919,1.2469861308854984,1,4.0,7.7,False,37,False,52
BST-050,PROD-028,13,4,9,3.590621365106784,1.1486932301446589,1,4.0,7.6,False,39,False,52
BST-050,PROD-029,4,1,3,2.629496083342142,0.8132096996789621,1,4.0,6.6,True,38,False,52
BST-050,PROD-030,6,5,1,3.720250533369549,1.229762022973791,1,4.0,7.7,True,46,False,52
BST-050,PROD-031,10,4,6,1.0097878797450985,0.016348671159695745,1,4.0,5.0,False,12,False,52
BST-050,PROD-032,7,0,7,1.0018976814132992,0.014594539900795117,1,4.0,5.0,False,11,False,52
BST-050,PROD-033,11,1,10,1.0037229985665492,0.01328126827358901,1,4.0,5.0,False,8,False,52
BST-050,PROD-034,13,2,11,1.0022087928184285,0.013228430004271706,1,4.0,5.0,False,7,False,52
BST-050,PROD-035,39,5,34,0.002056603761570307,0.0002226516840390189,1,4.0,4.0,False,0,True,52
BST-051,PROD-001,43,0,43,13.65101941716078,1.8319260688897165,1,6.0,19.7,False,121,False,164
BST-051,PROD-002,7,0,7,17.700862917301666,2.6902495211179542,1,7.0,24.7,True,203,False,210
BST-051,PROD-003,17,2,15,9.93098494084432,1.2012039326982158,1,4.0,13.9,False,99,False,116
BST-051,PROD-004,15,5,10,12.574235683159575,1.8023503509762546,1,5.0,17.6,True,125,False,140
BST-051,PROD-005,22,1,21,14.958367004519792,2.2467450784384924,1,6.0,21.0,False,153,False,175
BST-051,PROD-006,0,0,0,13.655498240512445,1.7604052309746738,1,5.0,18.7,True,150,False,150
BST-051,PROD-007,19,4,15,11.777525591348233,1.5859282625365043,1,5.0,16.8,True,121,False,140
BST-051,PROD-008,29,0,29,9.467961373782643,1.300568973963782,1,4.0,13.5,False,87,False,116
BST-051,PROD-009,32,1,31,10.886312515414179,1.538061966537796,1,5.0,15.9,False,98,False,130
BST-051,PROD-010,6,0,6,3.9245173306133956,0.5723095782647907,1,4.0,7.9,True,46,False,52
BST-051,PROD-011,13,4,9,4.820610890445248,0.7384058499047665,1,4.0,8.8,False,47,False,60
BST-051,PROD-012,11,2,9,5.705777694246657,0.8832838818777144,1,4.0,9.7,True,59,False,70
BST-051,PROD-013,21,3,18,5.709985205037662,0.7291444780790647,1,4.0,9.7,False,49,False,70
BST-051,PROD-014,2,1,1,8.06785070627025,1.0268979413195454,1,4.0,12.1,True,92,False,94
BST-051,PROD-015,14,4,10,3.8843635072426257,0.5857966976299444,1,4.0,7.9,False,38,False,52
BST-051,PROD-016,5,1,4,2.9091525199449393,0.3773602474731722,1,4.0,6.9,True,41,False,52
BST-051,PROD-017,13,4,9,1.0095400582422978,0.011966907743488787,1,4.0,5.0,False,9,False,52
BST-051,PROD-018,14,1,13,2.027020874035174,0.28457280514840055,1,4.0,6.0,False,19,False,52
BST-051,PROD-019,48,0,48,19.062752749015313,2.6052389799008693,1,8.0,27.1,False,186,False,234
BST-051,PROD-020,22,2,20,24.544585038257754,3.197516645655746,1,10.0,34.5,True,268,False,290
BST-051,PROD-021,43,1,42,17.421587323467747,2.1231386612160073,1,7.0,24.4,False,167,False,210
BST-051,PROD-022,21,2,19,13.132084669218532,1.5367015318084747,1,6.0,19.1,True,143,False,164
BST-051,PROD-023,22,4,18,11.298266271221978,1.372154264174743,1,5.0,16.3,False,118,False,140
BST-051,PROD-024,12,5,7,9.317347054427362,1.2297793453939672,1,4.0,13.3,True,104,False,116
BST-051,PROD-025,12,1,11,5.888803141013754,0.7797994979993808,1,4.0,9.9,False,58,False,70
BST-051,PROD-026,16,4,12,4.909957216047273,0.5708614051124834,1,4.0,8.9,False,44,False,60
BST-051,PROD-027,16,1,15,3.9793705880335457,0.4861307071802319,1,4.0,8.0,False,36,False,52
BST-051,PROD-028,10,3,7,4.059914604011189,0.5137136816578675,1,4.0,8.1,True,42,False,52
BST-051,PROD-029,11,2,9,2.928534001159471,0.3984880734003097,1,4.0,6.9,False,36,False,52
BST-051,PROD-030,15,2,13,3.892812817725877,0.5128245368257922,1,4.0,7.9,False,37,False,52
BST-051,PROD-031,7,0,7,1.0097115982149294,0.010712886041125051,1,4.0,5.0,False,11,False,52
BST-051,PROD-032,16,0,16,1.0028439587675755,0.009448273384474798,1,4.0,5.0,False,2,False,52
BST-051,PROD-033,8,3,5,1.0039476441535815,0.009325610416913521,1,4.0,5.0,False,13,False,52
BST-051,PROD-034,13,5,8,1.0024873386226505,0.009152851261934944,1,4.0,5.0,False,10,False,52
BST-051,PROD-035,39,0,39,0.002091767509295864,0.00022475792357891212,1,4.0,4.0,False,0,True,52
BST-052,PROD-001,48,2,46,48.28985365947415,11.998476696512338,1,19.8,68.1,True,253,False,301
BST-052,PROD-002,68,3,65,58.70383569139941,12.441947344715095,1,20.5,79.2,True,320,False,388
BST-052,PROD-003,27,3,24,34.6923097866023,7.89716298811962,1,13.0,47.7,True,190,False,217
BST-052,PROD-004,0,0,0,16.17560645526711,4.909671612435423,1,9.0,25.2,True,235,False,259
BST-052,PROD-005,46,3,43,20.90702751915749,5.538029777621294,1,11.0,31.9,False,261,False,322
BST-052,PROD-006,52,4,48,18.782141345598347,5.265466289899228,1,10.0,28.8,False,225,False,280
BST-052,PROD-007,50,4,46,16.399687408990808,4.4592079561048275,1,9.0,25.4,False,193,False,259
BST-052,PROD-008,9,2,7,13.712439210675416,3.3503147138672413,1,8.0,21.7,True,193,False,217
BST-052,PROD-009,26,0,26,15.273672136172,3.693472332885296,1,8.0,23.3,False,196,False,238
BST-052,PROD-010,7,5,2,5.5420065530219995,1.183104011785271,1,4.0,9.5,True,80,False,88
BST-052,PROD-011,9,0,9,6.66718476428384,1.8845323506954297,1,4.0,10.7,True,88,False,108
BST-052,PROD-012,9,2,7,8.186496209207505,2.233741153849671,1,5.0,13.2,True,113,False,130
BST-052,PROD-013,16,1,15,8.144219501934808,2.077051024968125,1,5.0,13.1,False,104,False,130
BST-052,PROD-014,45,0,45,10.982904925774944,2.952199102644539,1,6.0,17.0,False,115,False,172
BST-052,PROD-015,27,2,25,5.581901615069852,1.2826966178938528,1,4.0,9.6,False,57,False,88
BST-052,PROD-016,14,0,14,3.9766642231343448,0.8822494017346816,1,4.0,8.0,False,46,False,63
BST-052,PROD-017,14,4,10,1.2527302641613627,0.34614519775961805,1,4.0,5.3,False,12,False,52
BST-052,PROD-018,12,5,7,2.7777668789032472,0.7190651580201243,1,4.0,6.8,False,36,False,52
BST-052,PROD-019,60,1,59,59.71435033580015,14.228105898423001,1,23.5,83.2,True,370,False,430
BST-052,PROD-020,141,5,136,74.7972012877633,17.586663652341116,1,29.0,103.8,False,398,False,539
BST-052,PROD-021,94,5,89,54.64832153208197,12.721290083219596,1,21.0,75.6,False,294,False,388
BST-052,PROD-022,39,4,35,18.917880091475574,5.370168628682556,1,11.0,29.9,False,241,False,301
BST-052,PROD-023,77,5,72,16.06726776983034,4.185178318413069,1,9.0,25.1,False,162,False,259
BST-052,PROD-024,36,5,31,13.536990932012836,4.072392490520467,1,8.0,21.5,False,167,False,217
BST-052,PROD-025,20,5,15,8.21867339226439,2.114154076961662,1,5.0,13.2,False,105,False,130
BST-052,PROD-026,11,0,11,6.720487176554831,1.5514350306183773,1,4.0,10.7,False,87,False,108
BST-052,PROD-027,20,1,19,5.508688535272065,1.593813783875644,1,4.0,9.5,False,62,False,88
BST-052,PROD-028,5,5,0,5.477962188607173,1.4466328759897182,1,4.0,9.5,True,81,False,88
BST-052,PROD-029,11,4,7,4.162761202049603,1.28287833125768,1,4.0,8.2,True,52,False,63
BST-052,PROD-030,22,2,20,5.596232311811222,1.434673521941356,1,4.0,9.6,False,62,False,88
BST-052,PROD-031,11,4,7,1.0141139753808608,0.011757750675466755,1,4.0,5.0,False,11,False,52
BST-052,PROD-032,7,0,7,1.0069036914264493,0.011071480202619244,1,4.0,5.0,False,11,False,52
BST-052,PROD-033,9,1,8,1.0073819470623029,0.010289908634792039,1,4.0,5.0,False,10,False,52
BST-052,PROD-034,13,4,9,1.005908693535249,0.010163428801865734,1,4.0,5.0,False,9,False,52
BST-052,PROD-035,39,2,37,0.002373357376260593,0.00025707861459861104,1,4.0,4.0,False,0,True,52
BST-053,PROD-001,35,4,31,39.24232395497705,8.719473401525494,1,14.4,53.6,True,213,False,248
BST-053,PROD-002,33,3,30,48.94570163627749,10.800819960098092,1,17.8,66.7,True,285,False,318
BST-053,PROD-003,20,5,15,28.697217550611906,6.867320748223848,1,11.3,40.0,True,158,False,178
BST-053,PROD-004,16,3,13,13.745511336750203,4.1659388282347996,1,8.0,21.7,True,187,False,214
BST-053,PROD-005,0,0,0,17.678486482861683,5.282610488355138,1,9.0,26.7,True,256,False,266
BST-053,PROD-006,49,3,46,15.852816277705292,4.363149113262254,1,8.0,23.9,False,182,False,231
BST-053,PROD-007,59,5,54,13.301689686156871,3.6826816040232115,1,8.0,21.3,False,140,False,214
BST-053,PROD-008,22,0,22,11.306629853544294,2.6761557107065204,1,6.0,17.3,False,142,False,178
BST-053,PROD-009,51,3,48,12.686261259278789,3.6445751392784462,1,7.0,19.7,False,137,False,196
BST-053,PROD-010,18,2,16,4.441156775548878,1.236988615423156,1,4.0,8.4,False,50,False,70
BST-053,PROD-011,13,5,8,5.734435386367534,1.5881728450431754,1,4.0,9.7,True,75,False,88
BST-053,PROD-012,29,4,25,6.703640723846503,1.8329966046501316,1,4.0,10.7,False,73,False,105
BST-053,PROD-013,23,4,19,6.7538686844062825,1.701066566502512,1,4.0,10.8,False,80,False,105
BST-053,PROD-014,40,0,40,9.397794737731019,2.3588310332460067,1,5.0,14.4,False,97,False,144
BST-053,PROD-015,21,4,17,4.551573489723176,1.283157598316092,1,4.0,8.6,False,49,False,70
BST-053,PROD-016,5,2,3,3.2759027608046964,0.950831220559868,1,4.0,7.3,True,47,False,52
BST-053,PROD-017,17,0,17,1.2178795530349227,0.31416061172409526,1,4.0,5.2,False,4,False,52
BST-053,PROD-018,17,2,15,2.2968060302369,0.5055744558375915,1,4.0,6.3,False,21,False,52
BST-053,PROD-019,18,3,15,47.93812553683057,11.21417480699626,1,18.5,66.4,True,339,False,357
BST-053,PROD-020,105,2,103,59.673058715582556,14.242413691708277,1,23.5,83.2,False,339,False,444
BST-053,PROD-021,69,2,67,45.74021031512556,10.443359118477291,1,17.2,62.9,False,249,False,318
BST-053,PROD-022,74,2,72,15.581163212324217,4.0784897153047375,1,9.0,24.6,False,155,False,248
BST-053,PROD-023,38,4,34,13.707728137262238,4.023731589292317,1,8.0,21.7,False,166,False,214
BST-053,PROD-024,29,2,27,11.025721997275014,3.0616003891965593,1,6.0,17.0,False,133,False,178
BST-053,PROD-025,32,4,28,7.035417987130425,1.6509573913507534,1,4.0,11.0,False,73,False,105
BST-053,PROD-026,6,0,6,5.740520129603839,1.6163692853143952,1,4.0,9.7,True,78,False,88
BST-053,PROD-027,15,4,11,4.684781056783707,1.411986563075834,1,4.0,8.7,False,55,False,70
BST-053,PROD-028,16,4,12,4.398682046474077,0.8877250276347707,1,4.0,8.4,False,54,False,70
BST-053,PROD-029,19,1,18,3.457232463697724,1.0848375766665763,1,4.0,7.5,False,33,False,52
BST-053,PROD-030,14,3,11,4.34333892421138,1.1402524761939423,1,4.0,8.3,False,54,False,70
BST-053,PROD-031,13,1,12,1.0115045949150416,0.012301762876110975,1,4.0,5.0,False,6,False,52
BST-053,PROD-032,3,3,0,1.0048770776371545,0.012100787127746732,1,4.0,5.0,True,18,False,52
BST-053,PROD-033,17,5,12,1.0043773976887584,0.010294126465453772,1,4.0,5.0,False,6,False,52
BST-053,PROD-034,13,2,11,1.0032544572105029,0.010121216352495382,1,4.0,5.0,False,7,False,52
BST-053,PROD-035,39,4,35,0.00204026065894291,0.00021988630975410738,1,4.0,4.0,False,0,True,52
BST-054,PROD-001,41,2,39,51.31550690480986,12.424127284234823,1,20.5,71.8,True,281,False,322
BST-054,PROD-002,62,3,59,65.70389895076543,14.997418575532016,1,24.7,90.4,True,351,False,413
BST-054,PROD-003,44,2,42,35.93437804122585,8.472643452181927,1,14.0,49.9,True,187,False,231
BST-054,PROD-004,0,0,0,17.4358251391291,5.122440575693698,1,10.0,27.4,True,254,False,276
BST-054,PROD-005,7,1,6,23.09278194940531,6.510603224518791,1,12.0,35.1,True,329,False,346
BST-054,PROD-006,21,3,18,20.452623749887426,5.092470353358141,1,11.0,31.5,True,277,False,298
BST-054,PROD-007,55,1,54,17.548394613422,4.705176151746906,1,10.0,27.5,False,202,False,276
BST-054,PROD-008,15,3,12,14.970125277233041,4.183882816418741,1,8.0,23.0,True,206,False,231
BST-054,PROD-009,63,5,58,16.594656881773833,4.553213731542657,1,9.0,25.6,False,183,False,252
BST-054,PROD-010,27,0,27,5.562269572023104,1.497619689596788,1,4.0,9.6,False,55,False,91
BST-054,PROD-011,12,0,12,7.468428889050995,1.9086224105359928,1,4.0,11.5,False,97,False,116
BST-054,PROD-012,11,2,9,8.695500047211954,2.3045367267454497,1,5.0,13.7,True,118,False,136
BST-054,PROD-013,28,2,26,8.569481113422194,1.9705693191516462,1,5.0,13.6,False,99,False,136
BST-054,PROD-014,56,5,51,11.606335250144882,2.7544482373834427,1,7.0,18.6,False,118,False,186
BST-054,PROD-015,26,0,26,5.9087996128935885,1.6599282717515074,1,4.0,9.9,False,61,False,91
BST-054,PROD-016,12,0,12,4.425401326882883,0.9920044991239333,1,4.0,8.4,False,54,False,70
BST-054,PROD-017,5,0,5,1.2653094415762458,0.3661272766303219,1,4.0,5.3,True,17,False,52
BST-054,PROD-018,5,0,5,3.0073662416164413,0.9848999405501034,1,4.0,7.0,True,41,False,52
BST-054,PROD-019,0,0,0,62.927547634010885,15.09202935594926,1,24.9,87.8,True,458,False,458
BST-054,PROD-020,0,0,0,76.1399641370651,16.00308629097434,1,26.4,102.5,True,574,False,574
BST-054,PROD-021,10,5,5,55.73067124613233,12.474660943721233,1,20.6,76.3,True,403,False,413
BST-054,PROD-022,74,1,73,19.70151812129372,5.395644255485909,1,11.0,30.7,False,214,False,322
BST-054,PROD-023,67,5,62,16.896989898305232,4.436768371729814,1,10.0,26.9,False,185,False,276
BST-054,PROD-024,38,2,36,14.439311657363422,4.195639429055497,1,8.0,22.4,False,174,False,231
BST-054,PROD-025,40,3,37,8.672728717849806,2.319626656896665,1,5.0,13.7,False,89,False,136
BST-054,PROD-026,21,3,18,7.163017971678835,2.0565151838669347,1,4.0,11.2,False,86,False,116
BST-054,PROD-027,6,0,6,5.828339353394758,1.5466343540303136,1,4.0,9.8,True,80,False,91
BST-054,PROD-028,23,1,22,5.829163462209602,1.5239736087914737,1,4.0,9.8,False,64,False,91
BST-054,PROD-029,13,4,9,4.285416089943827,1.0337202167417447,1,4.0,8.3,False,55,False,70
BST-054,PROD-030,21,0,21,5.792593277088692,1.5822468376671224,1,4.0,9.8,False,64,False,91
BST-054,PROD-031,10,1,9,1.0156558495496877,0.01194608823637358,1,4.0,5.0,False,9,False,52
BST-054,PROD-032,13,3,10,1.0086348406330907,0.011353056443991448,1,4.0,5.0,False,8,False,52
BST-054,PROD-033,4,1,3,1.0089693122649164,0.010439684020642593,1,4.0,5.0,True,15,False,52
BST-054,PROD-034,9,3,6,1.0074936900872096,0.010309225838529596,1,4.0,5.0,False,12,False,52
BST-054,PROD-035,39,1,38,0.0026902213996680886,0.00029246877616970234,1,4.0,4.0,False,0,True,52
BST-055,PROD-001,0,0,0,47.572046396819395,10.124503281234174,1,16.7,64.3,True,301,False,301
BST-055,PROD-002,50,4,46,60.11130923284479,11.318480615834144,1,18.7,78.8,True,335,False,385
BST-055,PROD-003,31,0,31,33.899862316284356,7.196220041845878,1,11.9,45.8,True,183,False,214
BST-055,PROD-004,5,1,4,17.00214947532672,5.358517631090768,1,9.0,26.0,True,243,False,256
BST-055,PROD-005,16,3,13,21.182029794699275,5.869810620420845,1,11.0,32.2,True,295,False,322
BST-055,PROD-006,9,2,7,18.606186049260113,4.7355722080985165,1,10.0,28.6,True,263,False,280
BST-055,PROD-007,45,2,43,16.38628329210945,4.330483859565926,1,9.0,25.4,False,195,False,256
BST-055,PROD-008,14,4,10,13.24195421350683,3.5797764927646383,1,8.0,21.2,True,183,False,214
BST-055,PROD-009,21,1,20,14.74824985057237,3.9456860456976486,1,8.0,22.7,True,194,False,234
BST-055,PROD-010,17,4,13,5.444551599278209,1.4747943715584897,1,4.0,9.4,False,67,False,84
BST-055,PROD-011,17,4,13,6.693777344733829,1.8700069343982881,1,4.0,10.7,False,85,False,108
BST-055,PROD-012,34,5,29,8.538357757571914,2.380568926830375,1,5.0,13.5,False,96,False,130
BST-055,PROD-013,34,0,34,8.241847117718608,2.3026486802832755,1,5.0,13.2,False,86,False,130
BST-055,PROD-014,33,2,31,10.478176703370815,2.7746276115287105,1,6.0,16.5,False,122,False,172
BST-055,PROD-015,23,4,19,5.505795628869554,1.4709006036114742,1,4.0,9.5,False,61,False,84
BST-055,PROD-016,11,5,6,4.126794530494653,1.126753191681764,1,4.0,8.1,True,52,False,63
BST-055,PROD-017,15,2,13,1.25185029669113,0.34379216795910544,1,4.0,5.3,False,9,False,52
BST-055,PROD-018,8,3,5,2.755797140435667,0.6913629582053402,1,4.0,6.8,True,38,False,52
BST-055,PROD-019,16,4,12,58.886514788757424,13.003763161961178,1,21.5,80.4,True,411,False,427
BST-055,PROD-020,24,4,20,72.51157378006059,15.52854247671401,1,25.6,98.1,True,512,False,536
BST-055,PROD-021,90,3,87,54.45538722000698,13.012800510426574,1,21.5,76.0,False,295,False,385
BST-055,PROD-022,32,2,30,19.171915801866252,5.320329339116179,1,11.0,30.2,True,249,False,301
BST-055,PROD-023,44,3,41,16.303382965407266,4.024308456480496,1,9.0,25.3,False,196,False,256
BST-055,PROD-024,32,1,31,13.535494604651698,3.970346176809207,1,8.0,21.5,False,166,False,214
BST-055,PROD-025,14,4,10,8.199055972368301,2.170501663089996,1,5.0,13.2,True,110,False,130
BST-055,PROD-026,25,5,20,6.7891895738220756,1.899651809352776,1,4.0,10.8,False,79,False,108
BST-055,PROD-027,5,5,0,5.422313225944422,1.3441772552646842,1,4.0,9.4,True,79,False,84
BST-055,PROD-028,18,1,17,5.495018503995204,1.646141546574426,1,4.0,9.5,False,64,False,84
BST-055,PROD-029,12,3,9,4.104086454910273,1.078125913805688,1,4.0,8.1,False,51,False,63
BST-055,PROD-030,6,1,5,5.621637678823204,1.4924601514511666,1,4.0,9.6,True,78,False,84
BST-055,PROD-031,10,4,6,1.0142065647147198,0.011965117749155032,1,4.0,5.0,False,12,False,52
BST-055,PROD-032,13,2,11,1.007469984817591,0.011176718937943437,1,4.0,5.0,False,7,False,52
BST-055,PROD-033,8,0,8,1.0079602759242678,0.010345405495107837,1,4.0,5.0,False,10,False,52
BST-055,PROD-034,13,0,13,1.0064861586734881,0.010217382401395159,1,4.0,5.0,False,5,False,52
BST-055,PROD-035,39,2,37,0.0023748190075840816,0.0002582365471485536,1,4.0,4.0,False,0,True,52
BST-056,PROD-001,45,1,44,19.15008050237345,2.613049480811841,1,8.0,27.2,False,186,False,231
BST-056,PROD-002,68,4,64,24.418536328853893,3.229970943246076,1,10.0,34.4,False,230,False,298
BST-056,PROD-003,36,3,33,13.810451784968409,1.9323061451320154,1,6.0,19.8,False,128,False,164
BST-056,PROD-004,28,1,27,15.540193842689098,2.1846980022082283,1,7.0,22.5,False,172,False,200
BST-056,PROD-005,11,4,7,21.692529844680813,3.525601720910409,1,9.0,30.7,True,237,False,248
BST-056,PROD-006,29,1,28,18.526596899317905,2.924506554993863,1,8.0,26.5,False,185,False,214
BST-056,PROD-007,50,0,50,16.52876000441385,2.325823664102967,1,7.0,23.5,False,150,False,200
BST-056,PROD-008,3,3,0,14.060199277012341,2.275495577961096,1,6.0,20.1,True,161,False,164
BST-056,PROD-009,19,3,16,15.603952702104218,2.053127178063517,1,6.0,21.6,True,163,False,182
BST-056,PROD-010,18,5,13,5.44237682326736,0.6985910710481327,1,4.0,9.4,False,48,False,66
BST-056,PROD-011,24,1,23,6.65220408443218,0.8001258333820096,1,4.0,10.7,False,60,False,84
BST-056,PROD-012,26,1,25,8.11548974688616,0.9650184464532873,1,4.0,12.1,False,72,False,98
BST-056,PROD-013,23,5,18,8.001609078203208,0.8392512436145073,1,4.0,12.0,False,75,False,98
BST-056,PROD-014,38,0,38,11.242439826042789,1.2733376001154384,1,5.0,16.2,False,95,False,133
BST-056,PROD-015,20,4,16,5.493841320933534,0.780180163668529,1,4.0,9.5,False,46,False,66
BST-056,PROD-016,13,2,11,4.02638878935158,0.5143566360633638,1,4.0,8.0,False,39,False,52
BST-056,PROD-017,9,0,9,1.2951554662346931,0.2542283167075459,1,4.0,5.3,False,13,False,52
BST-056,PROD-018,8,2,6,2.792301190205569,0.42319064702302006,1,4.0,6.8,True,37,False,52
BST-056,PROD-019,29,3,26,27.410670104504597,3.6079221298814845,1,12.0,39.4,True,300,False,329
BST-056,PROD-020,69,3,66,34.37315608162028,5.798979216537925,1,15.0,49.4,False,344,False,413
BST-056,PROD-021,22,5,17,24.570538285154647,3.5079287355039384,1,10.0,34.6,True,276,False,298
BST-056,PROD-022,10,0,10,19.170403428693906,2.779454765097568,1,8.0,27.2,True,221,False,231
BST-056,PROD-023,37,2,35,16.978503744510235,2.2754604779950816,1,7.0,24.0,False,163,False,200
BST-056,PROD-024,5,2,3,13.694566675007774,1.707595227624951,1,6.0,19.7,True,159,False,164
BST-056,PROD-025,22,2,20,8.187586560025219,0.9586977662035588,1,4.0,12.2,False,76,False,98
BST-056,PROD-026,11,0,11,6.934626381299215,1.0483274814269614,1,4.0,10.9,False,73,False,84
BST-056,PROD-027,16,4,12,5.2680950622753855,0.9583208594637433,1,4.0,9.3,False,50,False,66
BST-056,PROD-028,12,2,10,5.411227007062259,0.736712340151885,1,4.0,9.4,False,54,False,66
BST-056,PROD-029,12,4,8,4.181559344521545,0.6154683575008373,1,4.0,8.2,True,40,False,52
BST-056,PROD-030,15,4,11,5.57722596808762,0.7576168695779614,1,4.0,9.6,False,51,False,66
BST-056,PROD-031,8,2,6,1.0138450968406305,0.011665419689070351,1,4.0,5.0,False,12,False,52
BST-056,PROD-032,13,1,12,1.0061900212855217,0.01059759172120403,1,4.0,5.0,False,6,False,52
BST-056,PROD-033,9,3,6,1.0070442824675856,0.010117083164153875,1,4.0,5.0,False,12,False,52
BST-056,PROD-034,13,2,11,1.0055625644236268,0.010130016597293148,1,4.0,5.0,False,7,False,52
BST-056,PROD-035,39,0,39,0.00214989319108511,0.00023339987058162173,1,4.0,4.0,False,0,True,52
BST-057,PROD-001,23,2,21,7.713977756143933,0.9039063208581004,1,4.0,11.7,False,91,False,116
BST-057,PROD-002,33,5,28,10.094449345566028,1.092604602922173,1,5.0,15.1,False,117,False,150
BST-057,PROD-003,21,4,17,5.534576884958106,0.7305224968476044,1,4.0,9.5,False,63,False,84
BST-057,PROD-004,0,0,0,13.028774169652353,1.9708506203895795,1,4.0,17.0,True,102,False,102
BST-057,PROD-005,0,0,0,15.837031321759719,2.5166870931938816,1,4.2,20.0,True,126,False,126
BST-057,PROD-006,0,0,0,14.034068728135566,1.5729959354486738,1,4.0,18.0,True,108,False,108
BST-057,PROD-007,14,4,10,14.019835773678794,1.3873101549076776,1,4.0,18.0,True,88,False,102
BST-057,PROD-008,4,0,4,5.643338097517097,0.7156464387483478,1,4.0,9.6,True,79,False,84
BST-057,PROD-009,15,5,10,6.274071005030061,0.8479756628913598,1,4.0,10.3,True,76,False,91
BST-057,PROD-010,18,4,14,2.3451627149098755,0.37776567879315454,1,4.0,6.3,False,23,False,52
BST-057,PROD-011,16,5,11,2.891539982515933,0.5097856817570959,1,4.0,6.9,False,33,False,52
BST-057,PROD-012,10,2,8,3.303588143440578,0.5168252315693415,1,4.0,7.3,False,42,False,52
BST-057,PROD-013,0,0,0,10.123061650113419,0.9793651647369225,1,4.0,14.1,True,52,False,52
BST-057,PROD-014,3,1,2,12.913247902819446,1.4927351896406582,1,4.0,16.9,True,63,False,66
BST-057,PROD-015,8,3,5,6.791974155703277,0.9763187344102136,1,4.0,10.8,True,44,False,52
BST-057,PROD-016,15,1,14,1.7824985988848407,0.29509455679485824,1,4.0,5.8,False,15,False,52
BST-057,PROD-017,13,3,10,1.007695957211488,0.012037634610689671,1,4.0,5.0,False,8,False,52
BST-057,PROD-018,6,1,5,1.0593977998061364,0.10347023880738096,1,4.0,5.1,True,14,False,52
BST-057,PROD-019,39,2,37,10.966369579108843,1.4835221893825385,1,6.0,17.0,False,123,False,168
BST-057,PROD-020,47,1,46,13.526228118319812,1.5138632993292302,1,7.0,20.5,False,150,False,210
BST-057,PROD-021,46,4,42,10.370526776340977,1.3819625681147352,1,5.0,15.4,False,104,False,150
BST-057,PROD-022,28,0,28,8.047283738607456,0.9355926009939397,1,4.0,12.0,False,88,False,116
BST-057,PROD-023,22,0,22,6.798951393543281,1.1762071066327655,1,4.0,10.8,False,77,False,102
BST-057,PROD-024,4,2,2,5.565256298854529,0.7857559673489914,1,4.0,9.6,True,80,False,84
BST-057,PROD-025,8,3,5,3.470821783548995,0.42073700230199435,1,4.0,7.5,True,44,False,52
BST-057,PROD-026,10,4,6,3.0127767923373487,0.46028932471555384,1,4.0,7.0,True,40,False,52
BST-057,PROD-027,5,0,5,2.264108357758212,0.3248197488949751,1,4.0,6.3,True,31,False,52
BST-057,PROD-028,7,5,2,2.237625733864768,0.2286131864147337,1,4.0,6.2,True,33,False,52
BST-057,PROD-029,13,2,11,1.602125547755332,0.3001701429475452,1,4.0,5.6,False,15,False,52
BST-057,PROD-030,6,2,4,2.1265465926701723,0.24418873543217257,1,4.0,6.1,True,30,False,52
BST-057,PROD-031,7,2,5,1.0082953235726533,0.010769702000600076,1,4.0,5.0,False,13,False,52
BST-057,PROD-032,13,4,9,1.0022221443324053,0.00975572789742875,1,4.0,5.0,False,9,False,52
BST-057,PROD-033,13,1,12,1.0032514227064033,0.009397181484587545,1,4.0,5.0,False,6,False,52
BST-057,PROD-034,13,4,9,1.0020265431911273,0.009134523648346526,1,4.0,5.0,False,9,False,52
BST-057,PROD-035,39,4,35,0.0023068543028793988,0.00024709622889545953,1,4.0,4.0,False,0,True,52
BST-058,PROD-001,11,0,11,14.586342959002,2.114746624116847,1,6.0,20.6,True,164,False,175
BST-058,PROD-002,42,5,37,18.23885918352443,2.3925779491239014,1,8.0,26.2,False,186,False,228
BST-058,PROD-003,32,4,28,10.560395237841147,1.5366415629765016,1,4.0,14.6,False,94,False,126
BST-058,PROD-004,24,1,23,12.49952516157845,1.7032410028020297,1,5.0,17.5,False,126,False,150
BST-058,PROD-005,16,0,16,16.733938240611867,2.264560257632415,1,7.0,23.7,True,173,False,189
BST-058,PROD-006,11,0,11,14.192439211208718,2.380442991978932,1,6.0,20.2,True,153,False,164
BST-058,PROD-007,25,5,20,12.6415307981451,1.7899100900119327,1,5.0,17.6,False,125,False,150
BST-058,PROD-008,22,0,22,10.469301181171232,1.4907169225638828,1,4.0,14.5,False,104,False,126
BST-058,PROD-009,10,5,5,11.25004059102838,1.3223284960149855,1,5.0,16.3,True,126,False,136
BST-058,PROD-010,9,3,6,4.301062206762554,0.6184624798498116,1,4.0,8.3,True,43,False,52
BST-058,PROD-011,5,4,1,5.090341563701122,0.7505505671730058,1,4.0,9.1,True,58,False,63
BST-058,PROD-012,17,4,13,6.201521062973904,0.8639186441713126,1,4.0,10.2,False,60,False,77
